,sentence,sentiment,polarity,Sentiment_Type
68,Menteri Basuki: Proyek Tol Cileunyi-Tasik Ditenderkan Tahun 2019,0.0,0.0,Neutral
69,Kementerian PUPR Ikut Tangani Revitalisasi Kalimalang,0.0,0.0,Neutral
70,Basuki Buka Pameran Pembangunan Infrastruktur di Bandung,0.0,0.0,Neutral
71,"Diperingati Setiap 3 Desember, Ini Sejarah Hari Bakti PU",0.0,0.06666666666666667,Neutral
72,Dirjen Bina Marga PUPR Investigasi Keretakan Talud di Jalur Puncak Bogor,0.05000000000000002,0.5,Positive
73,"Rampung Dibangun, Jembatan Gantung Sudisari Pangkas Jarak Tempuh",0.0,0.0,Neutral
74,Jalur Puncak Bogor Diperlebar,0.0,0.0,Neutral
75,BlueScope dan Kemendikbud Sepakat Tingkatkan Kompetensi Siswa Kejuruan,0.3,0.4,Positive
76,"Percepat Penyerahan Aset, Kementerian PUPR Hadirkan Klinik BMN",0.0,0.0,Neutral
77,Penyerahan Aset Perumahan Rp 14 Triliun Beres 2021,0.0,0.0,Neutral
78,Daftar Pemda Penerima Aset Perumahan,0.0,0.0,Neutral
79,Aset Perumahan Rp 266 Miliar Diserahkan kepada Pemda dan Yayasan,0.0,0.0,Neutral
80,Berita Populer: Basuki Tanggapi Pernyataan Prabowo soal Banjir Jakarta,0.6,0.9,Positive
81,Trik Basuki Jalin Kerja Sama dengan Jepang,0.0,0.0,Neutral
82,"Terkait Banjir Jakarta, Basuki Bantah Pernyataan Prabowo",0.0,0.4,Neutral
83,Kementerian PUPR Bangun Pipa Transmisi di Merauke,0.0,0.0,Neutral
84,200 Regulasi Bangunan Gedung Dinilai Tak Efektif,-0.3,0.8,Negative
85,Kementerian PUPR Tayangkan Dokumentasi “Sanitasi Untuk Negeri”,0.0,0.06666666666666667,Neutral
86,KPK Tahan Bupati Pakpak Bharat dan Kepala Dinas PUPR,0.0,0.06666666666666667,Neutral
87,KPK Tetapkan Bupati Pakpak Bharat dan Kepala Dinas PUPR sebagai Tersangka,0.0,0.0,Neutral
88,Permen Rusun Dinilai Tidak Adil bagi Pemilik,-0.2625,0.5625,Negative
89,116 Huntara Sulteng Siap Huni Desember 2018,0.1,0.375,Positive
90,Kejati Jabar Geledah Kantor PUPR Tasikmalaya Terkait Korupsi Proyek Jalan ,0.0,0.4,Neutral
91,Tenaga Ahli Level Direksi Wajib Ikut Sertifikasi K3,0.0,0.0,Neutral
92,"Edarkan Sabu, Honorer di Dinas PUPR Jombang Diringkus Polisi",0.0,0.06666666666666667,Neutral
93,"Bagian dari KSPN Danau Toba, Akses ke Pulau Samosir Diperbaiki",0.0,0.0,Neutral
94,Kementerian PUPR Tayangkan Dokumentasi “Sanitasi Untuk Negeri” ,0.0,0.06666666666666667,Neutral
95,"Capai 80 Persen, Penataan Kampung Nelayan Tegalsari Selesai Tahun Ini",0.0,0.0,Neutral
96,"Jembatan Cipatujah Putus, Diganti Sementara dengan Jembatan Bailey",0.0,0.0,Neutral
97,Kementerian PUPR Genjot Pembebasan Lahan Akses Patimban,0.0,0.0,Neutral
98,"Dari PSN hingga Larangan Berpolitik, Ini PR Kementerian PUPR 2019",0.0,0.08333333333333334,Neutral
99,"Jelang 2019, Serapan Anggaran Kementerian PUPR Baru 63 Persen",0.06818181818181818,0.22727272727272727,Positive
100,"Kasus Bupati Cirebon, KPK Panggil Sekda hingga Kepala Dinas PUPR",0.0,0.0,Neutral
101,"Dapat Rp 110,7 Triliun, Ini Rincian Pengeluaran Kementerian PUPR",0.0,0.0,Neutral
102,"Tahun Depan Kementerian PUPR Dapat Anggaran Rp 110,7 Triliun",0.0,0.0,Neutral
103,Kementerian PUPR Bangun Bendungan Sei Gong Untuk Menimalisir Krisis Air Baku di Batam,-0.23076923076923078,0.46153846153846156,Negative
104,Kementerian PUPR Siap Tayangkan Dokumentasi “Sanitasi Untuk Negeri”,0.2,0.5,Positive
105,Basuki: Kerja di Kementerian PUPR Ini Dekat dengan Surga dan Neraka,0.0,0.0,Neutral
106,"741 Aset Rp 1,8 Triliun Diserahkan ke Daerah",0.0,0.0,Neutral
107,Tanggapan Basuki soal Kasus Suap Meikarta yang Menyeret Kadis PUPR,0.0,0.0,Neutral
108,Bupati Bekasi Akui Pelayanan Dinas PUPR Terganggu Setelah Disegel KPK,0.0,0.0,Neutral
109,Ruang Kadis PUPR Pemkab Bekasi Disegel Pasca-OTT KPK,0.0,0.06666666666666667,Neutral
110,"Bantu Perbaiki Sulteng, Jepang Bertemu Kementerian PUPR",0.0,0.25,Neutral
111,"Risha dan Rika, Kokoh Berdiri Meski Diguncang Gempa",0.0,0.0,Neutral
112,Kementerian PUPR Dukung 10 KSPN Melalui Infrastruktur,0.0,0.0,Neutral
113,Progres Risha di Solo Sudah 60  Persen,0.0,0.0,Neutral
114,Ruas Mengwitani-Singaraja Pangkas Waktu Tempuh Jadi 2 Menit,0.0,0.0,Neutral
115,Sejumlah Proyek Infrastruktur Kementerian PUPR Didukung KPBU-AP,0.0,0.0,Neutral
116,Kementerian PUPR Sebut Naturalisasi Tak Bisa Direalisasikan di Seluruh Sungai Jakarta,0.2,0.4,Positive
117,Kisah Menteri Basuki Minta Warung Kelontong Dibuka bagi Korban Gempa Balaroa,0.0,0.0,Neutral
118,"Tingkatkan Kualitas Pekerja Konstruksi, Kementerian PUPR Gelar Sertifikasi",0.0,0.0,Neutral
119,"Tahan Gempa, Rumah Subsidi di Palu Ini Terjangkau bagi MBR",0.0,0.0,Neutral
120,Rekonstruksi Kota Terdampak Gempa Akan Dikerjakan Pemerintah,0.0,0.0,Neutral
121,Kementerian PUPR Fokus Sediakan Air Bersih dan Sanitasi di Palu,0.3666666666666667,0.7000000000000001,Positive
122,"Dianggap Kalah Bersaing, 30 Kontraktor Asing Gulung Tikar",-0.125,0.125,Negative
123,Kementerian PUPR: Sekitar 1.300 KK Masih Tertimbun di Perumnas Balaroa,-0.4,0.6,Negative
124,"Hilangkan Trauma, Pemerintah Segera Bersihkan Puing-puing di Kota Palu",0.0,0.0,Neutral
125,"Bersihkan Puing di Palu, Pemerintah Pinjam Alat Berat Kontraktor",0.08333333333333334,0.6000000000000001,Positive
126,"Data Sementara, 2.790 Rumah Rusak akibat Gempa Palu",-0.125,0.375,Negative
127,Tiga Ekskavator Sudah Diturunkan di Perumnas Balaroa,0.0,0.0,Neutral
128,Menteri PUPR Cek Tiga Lokasi yang Terkena Dampak Gempa di Palu,0.0,0.0,Neutral
129,"Hadiah Natal untuk Warga, Jembatan Gantung Segera Hadir di Kupang",0.0,0.0,Neutral
130,REI Klaim Proyek Perumahan Anggotanya di Palu Aman dari Gempa,0.5,0.5,Positive
131,"Tangani Gempa Palu, Kementerian PUPR Koordinasi dengan Sejumlah Pihak",0.0,0.0,Neutral
132,Kementerian PUPR Terjunkan Alat Berat dan Tim Reaksi Cepat ke Palu,0.033333333333333326,0.2833333333333333,Positive
133,Pemerintah Pastikan Tiga Jalur Lintas di Sulawesi Tengah Bisa Dilewati,0.0,0.25,Neutral
134,Menteri PUPR Janji Jalan Layang Bandara Ahmad Yani Terwujud 2019,0.4,0.48333333333333334,Positive
135,Kementerian PUPR Batalkan Peringatan Hari Habitat Dunia di Palu,0.0,0.0,Neutral
136,"Minggu Sambangi Lokasi Gempa, Basuki: Ini Tanggung Jawab Saya",0.0,0.0,Neutral
137,Jalur Trans-Sulawesi Arah Utara Longsor,0.0,0.0,Neutral
138,Menteri PUPR Segera Rehabilitasi Fasum yang Rusak Akibat Gempa Sulteng,0.0,0.25,Neutral
139,Kementerian PUPR Terjunkan Tim Tanggap Darurat ke Palu dan Donggala,0.0,0.06666666666666667,Neutral
140,"Saksi: Satu Tahun Anggaran, Zumi Zola Bisa Dapat Rp 60 Miliar dari Dinas PUPR",0.0,0.0,Neutral
141,"Bilang Tak Punya Uang, Kepala Dinas PUPR Jambi Merasa Ditekan Anggota DPRD",0.0,0.0,Neutral
142,Jasa Marga Tunggu SK Menteri PUPR Terkait Integrasi Tol JORR,0.0,0.0,Neutral
143,Aplikasi Digital Perumahan Juga Bakal Berisi Aturan Membangun Rumah,0.0,0.0,Neutral
144,Pemerintah Berencana Kembangkan Aplikasi Perumahan Serupa Go-Jek,0.0,0.4,Neutral
145,Kementerian PUPR Gelar Diskusi Manfaat TI bagi Perumahan,0.0,0.0,Neutral
146,"Tak Ditunda, 26 Proyek PUPR Ditargetkan Rampung Akhir 2018",0.0,0.0,Neutral
147,"Rincian Usulan Tambahan Anggaran Kementerian PUPR Rp 8,7 Triliun",0.0,0.0,Neutral
148,Basuki Pastikan Seluruh Proyek Kementerian PUPR Jalan Terus,0.0,0.0,Neutral
149,"Kementerian PUPR Lebih Banyak Gunakan Aspal Impor, Ini Penjelasan Menteri Basuki",0.25,0.2833333333333333,Positive
150,Kementerian PUPR Sarankan Konsumen K2 Park Lapor Polisi,0.0,0.0,Neutral
151,"Pemerintah Ingatkan Asosiasi Awasi Pengembang ""Nakal""",-0.6999999999999998,0.6666666666666666,Negative
152,"Rp 50 Juta untuk Korban Gempa Lombok, Apa Cukup untuk Bangun Rumah?",0.0,0.5,Neutral
153,Empati Para Insinyur Muda untuk Korban Gempa Lombok,0.1,0.4,Positive
154,"Lepas Insinyur Muda ke Lombok, Basuki: Jangan Minta Dilayani",0.1,0.4,Positive
155,Basuki Dorong Industri Jasa Konstruksi Tingkatkan Ekspor,0.0,0.0,Neutral
156,"Bangun Rumah Tahan Gempa di Lombok, Pemerintah Terjunkan 400 Insinyur",0.0,0.0,Neutral
157,"BNPB: Uang Perbaikan Rumah, Jangan Dibelikan Motor",0.0,0.0,Neutral
158,Kementerian PUPR Gelar Pelatihan Bagi Warga Binaan Lapas,0.0,0.0,Neutral
159,Begini Cara Kementerian PUPR Suplai Air untuk Korban Gempa Lombok,0.0,0.0,Neutral
160,Kementerian PUPR Ajak Mahasiswa Gabung Tim Rehabilitasi Rumah Pascagempa Lombok ,0.0,0.0,Neutral
161,Kementerian PUPR akan Bangun 3 hingga 5 Kebun Raya Per Tahun,0.0,0.0,Neutral
162,"Ada Kecoa di Wisma Atlet, Kementerian PUPR: Bukan Persoalan",0.0,0.0,Neutral
163,Cicilan KPR Masyarakat Lombok Dihentikan Sementara,0.0,0.0,Neutral
164,"Basuki: Kejar Ketertinggalan, Kita Harus Kerja ""Rock and Roll""",0.0,0.0,Neutral
165,"Tak Hanya Tol, Pembangunan Rumah Juga Gunakan Skema KPBU",0.0,1.0,Neutral
166,Kenaikan Suku Bunga Tak Pengaruhi Rumah Subsidi,0.0,0.0,Neutral
167,"Jauh dari Target, Program Satu Juta Rumah Baru 582.638 Unit ",0.11818181818181818,0.7272727272727273,Positive
168,"28 Agustus, Jalan Akses ""Dry Port"" Cikarang Mulai Berbayar",-0.06666666666666665,0.6,Negative
169,"Rekompak, Cara Pemerintah Bangun Rumah Terdampak Gempa Lombok",0.0,0.0,Neutral
170,"Puluhan Ribu Rumah Ambruk, Pakar: Pemerintah Paling Bertanggung Jawab",0.35,0.525,Positive
171,Rp 50 Juta untuk Setiap Kepala Keluarga Lombok Renovasi Rumah,0.0,0.0,Neutral
172,Ini Menteri yang Rajin Menemani Jokowi Naik Motor,0.0,0.0,Neutral
173,Sistem Pencahayaan Stadion Manahan Lebih Canggih Dibanding Luzhniki,0.5,0.75,Positive
174,Stadion Manahan Solo Bakal Disulap Jadi GBK Mini,0.0,0.0,Neutral
175,"Rp 19 Triliun, Estimasi Dana Tol Solo-Yogyakarta",0.0,0.0,Neutral
176,Terdakwa Mengaku Dipanggil Sekjen PDI-P saat Usulkan Putra Daerah Jadi Pejabat PUPR,0.05000000000000002,0.5,Positive
177,Terdakwa Akui Usulkan Penunjukan Pejabat PUPR Lewat Fraksi PDI Perjuangan,0.0,0.0,Neutral
178,"2019, ""Backlog"" Rumah Ditargetkan Turun Jadi 5,4 Juta",0.0,0.0,Neutral
179,BTN Optimistis KPR Subsidi Terserap 100 Persen,0.3,0.9,Positive
180,Bank Penyalur KPR Subsidi Terancam Dicoret jika Kinerjanya Jelek,-0.6999999999999998,0.6666666666666666,Negative
181,"Asing Masuk, Penyalur KPR Subsidi Jadi 43 Bank",-0.125,0.125,Negative
182,"Resmi, Pemerintah Pangkas Porsi Pembiayaan Rumah Subsidi",0.0,0.0,Neutral
183,Lelang Dini Proyek Infrastruktur 2019 Dimulai Oktober,0.1,0.3,Positive
184,Kementerian PUPR Pasok Air Bersih untuk Korban Gempa Lombok,0.3666666666666667,0.7000000000000001,Positive
185,"Ada Tugas Baru, Kementerian PUPR Siapkan Anggaran Rp 6,6 Triliun",0.13636363636363635,0.45454545454545453,Positive
186,"Tak Ada Penundaan Infrastruktur, Pemerintah Tetap Lakukan Efisiensi",0.0,0.0,Neutral
187,"Ada Defisit, Proyek Infrastruktur Kementerian PUPR Jalan Terus",0.0,0.0,Neutral
188,Menteri Basuki Minta Serapan Anggaran Merata hingga Akhir Tahun,0.0,0.0,Neutral
189,Kementerian PUPR Klaim Penggunaan Komponen Impor Rendah,0.0,0.3,Neutral
190,Rumah di Lombok Bakal Dirancang Tahan Gempa,0.0,0.0,Neutral
191,Menteri Basuki Akan Pindahkan Tiang yang Halangi Jalur Sepeda ,0.0,0.0,Neutral
192,Kementerian PUPR Akan Perbaiki Jalur Sepeda di Trotoar yang Terhalang Tiang,0.0,0.0,Neutral
193,Kementerian PUPR Terjunkan Tim Identifikasi Dampak Gempa Lombok,0.0,0.06666666666666667,Neutral
194,Kementerian PUPR Buka Pusat Pendidikan Pengolahan Sampah di Bali,-0.15000000000000002,0.05,Negative
195,KPK Tetapkan Bupati dan Kepala Dinas PUPR Lampung Selatan sebagai Tersangka,0.0,0.0,Neutral
196,"Beda Hasil, Penataan Trotoar Kementerian PUPR, MRT dan Pemprov DKI",0.0,0.6,Neutral
197,"Soal Kali Item, Anies Minta Staf Khusus Tak Ganggu dengan Opini",0.35714285714285715,0.5714285714285714,Positive
198,"Taman Halangi Halte, Kementerian PUPR: Itu Urusan Pemprov DKI ",0.0,0.0,Neutral
199,Kementerian PUPR Gelar Sertifikasi Ahli K3,0.0,0.0,Neutral
200,"Tahun Depan, Sekolah, Rumah Sakit, dan Pasar Diurus Kementerian PUPR",0.0,0.03333333333333333,Neutral
201,Ini Rencana Kementerian PUPR untuk Mudik 2019,0.0,0.0,Neutral
202,"Soal Kali Item, Pemerintah Pusat Turun Tangan Atasi Aliran Air",-0.07777777777777779,0.2694444444444445,Negative
203,"Dugaan Pungli ke Pengusaha, 10 ASN Dinas PUPR Garut Diperiksa Kejari",-0.1,0.1,Negative
204,Menteri PUPR Pertimbangkan Bangun GT di Kota Solo,0.0,0.0,Neutral
205,"Atas Perintah Jokowi, Kementerian PUPR Renovasi Rumah Zohri dan Bangun yang Baru",0.13636363636363635,0.45454545454545453,Positive
206,KPK Tetapkan Tersangka Baru Kasus Suap Proyek PUPR,0.13636363636363635,0.45454545454545453,Positive
207,Penangkapan Penjambret Dirjen PUPR Kuak Sindikat Jambret Tenda Oranye,6.938893903907228e-18,0.25,Positive
208,"Menteri PUPR: Integrasi Tarif Tol JORR Bukan untuk Menambah ""Income"" BUJT",0.0,0.0,Neutral
209,Basuki Desak Pemprov DKI Percepat Konstruksi Trotoar Sudirman,0.0,0.0,Neutral
210,Basuki Pastikan Kualitas Sarana-Prasarana Asian Games 2018,0.0,0.0,Neutral
211,"Dengan ""Golf Car"", Basuki Cek Kesiapan Sarana-Prasarana Asian Games ",0.0,0.0,Neutral
212,Pro Kontra Kebijakan Integrasi Jalan Tol JORR,0.0,0.0,Neutral
213,"Tol Medan-Tebing Tinggi Dibuka Fungsional, Kementerian PUPR Klaim Lalu Lintas Kini Lancar",0.0,0.4,Neutral
214,"Soal Kemiringan Jembatan Kali Kenteng, Menteri Basuki Sebut Sepeda Korlantas Saja Bisa Lewat",0.25,0.8125,Positive
215,"588 Posko Sapta Taruna dan Informasi ""Online"" Disiagakan untuk Pemudik",0.0,0.0,Neutral
216,KPK Segel 2 Ruangan di Dinas PUPR Blitar,0.0,0.0,Neutral
217,Uang Suap Bupati Halmahera Timur Diduga untuk Rapimnas PDI Perjuangan,-0.1,0.1,Negative
218,Kolusi Bupati Halmahera Timur di Kementerian PUPR Libatkan Politisi PDI-P,0.0,0.0,Neutral
219,"Tahun Depan, Kementerian PUPR Usulkan Anggaran Rp 102,01 Triliun ",0.0,0.0,Neutral
220,Kementerian PUPR Petakan Kawasan RawanLongsor saat Musim Mudik,0.0,0.0,Neutral
221,Basuki Pastikan Tarif Tol Didiskon 10 Persen Saat Mudik,0.0,0.0,Neutral
222,"Program Sejuta Rumah, ""Nafsu Besar Uang Kurang""",0.3166666666666667,0.4083333333333333,Positive
223,Masjid yang Rusak Saat Gempa Aceh Itu Kini Tegak Kembali,0.0,0.0,Neutral
224,"Zaman Orba, Menteri Perumahan Rakyat Dijabat Orang Kuat",0.18989898989898987,0.41818181818181815,Positive
225,Basuki Buka Suara Soal Percepatan Infrastruktur dan Diskon Tarif Tol,0.0,0.0,Neutral
226,Berita Populer: Menteri Basuki Diperiksa KPK hingga Krisis Mothercare,0.6,0.9,Positive
227,Berita Populer: Bisnis Lotte Ambruk hingga KPK Periksa Basuki,0.6,0.9,Positive
228,"Usai Diperiksa KPK, Menteri Basuki Sebut Tak Kenal Bupati Rudi Erawan",-0.1,0.6,Negative
229,KPK Periksa 2 Saksi terkait Kasus Suap Dinas PUPR Mojokerto,0.0,0.4,Neutral
230,"Jadi Saksi Kasus Suap Proyek PUPR, Menteri Basuki Penuhi Panggilan KPK ",0.0,0.0,Neutral
231,"Komisi V DPR Tuding Pencitraan, Basuki Bilang ""No Comment""",0.0,0.0,Neutral
232,Kementerian PUPR Bangun Rumah Susun Sekolah Tenun,0.0,0.0,Neutral
233,KPK Jadwal Ulang Pemeriksaan Menteri Basuki sebagai Saksi Suap PUPR,0.0,0.0,Neutral
234,"Kasus Suap Proyek PUPR, KPK Periksa Menteri Basuki ",0.0,0.0,Neutral
235,KPK Periksa Tiga Saksi Terkait Kasus Suap Dinas PUPR Mojokerto,0.0,0.0,Neutral
236,"Sisa 4 Bulan Lagi, Beberapa ""Venue"" Asian Games Belum Rampung ",0.0,0.0,Neutral
237,"Per April, Pembangunan Venue Asian Games Habiskan Dana Rp 3,7 Triliun",0.0,0.0,Neutral
238,"Hingga April, Belanja Infrastruktur Kementerian PUPR Rp 15,4 Triliun",0.0,0.0,Neutral
239,Basuki Main Perkusi dengan 2 Wanita Cantik,0.85,1.0,Positive
240,Revitalisasi Rawapening Capai 40 Persen. ,0.0,0.0,Neutral
241,"Basuki Teken Tarif Tol Ngawi-Wilangan, Berlaku Efektif 1 Mei",0.6,0.8,Positive
242,Kementerian PUPR Bangun Rusunawa Khusus Lansia,0.16607142857142856,0.3482142857142857,Positive
243,Pemerintah Kirim Rangka Baja Pengganti Jembatan Babat,0.0,0.0,Neutral
244,"Banyak Insiden Infrastruktur, Zulkifli Hasan Minta Pemerintah Evaluasi",0.5,0.5,Positive
245,"Tunjangan PNS Naik, Basuki Minta Kinerja Ditingkatkan ",0.0,0.0,Neutral
246,"Baut Lepas, Kementerian PUPR Klaim Rutin Merawat Jembatan Babat",0.0,0.0,Neutral
247,Kementerian PUPR Terjunkan Tim Ahli Tangani Ambruknya Jembatan Babat,0.0,0.06666666666666667,Neutral
248,Basuki Janjikan Umrah kepada Pelaku Konstruksi Inovatif,0.5,1.0,Positive
249,"Kasus Suap Proyek PUPR, KPK Perpanjang Penahanan Bupati Halmahera Timur",0.0,0.0,Neutral
250,Penyidik Direskrimus Ikut Pelatihan Kementerian PUPR,0.0,0.06666666666666667,Neutral
251,"Kecelakaan Kerja Lagi, Waskita Dipanggil Kementerian PUPR",0.5,0.5,Positive
252,Basuki Pernah Kena Denda Pajak Rp 80 Juta,0.0,0.0,Neutral
253,"Isi SPT, Basuki Sebut Pajak Sumber Dana Proyek Infrastruktur",0.0,0.0,Neutral
254,Basuki Minta 58 KM Jalan Rusak di Perbatasan Papua Beres 4 Bulan,0.0,0.0,Neutral
255,Dinas PUPR Kendal Tuding Waskita Lambat Perbaiki Jalan Rusak,-0.30000000000000004,0.39999999999999997,Negative
256,"Razia Air di Gedung Tinggi, Sandiaga Mengaku Diapresiasi Menteri PUPR",0.18,0.31999999999999995,Positive
257,Basuki Layangkan Rekomendasi Sanksi BUMN Karya kepada Rini,0.0,0.0,Neutral
